emulator,label,iteration,status,rom_sha256,rom_size_bytes,tag,build,metric,count,total_ticks,mean_ticks,min_ticks,max_ticks,budget_ticks,over_budget,checksum,pass
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_frame,240,72285488,301189,175914,374480,558566,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_begin,240,234355,976,976,977,558566,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_canvas,240,71940716,299752,174475,373044,558566,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,render_end,240,31440,131,131,131,558566,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_total,240,220395786,918315,529765,1725604,558566,120,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_1pct_count,1,103,103,103,103,0,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,frame_over_2x_count,1,87,87,87,87,0,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,visible_things_rendered,1,5153,5153,5153,5153,0,0,240ed10b,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,line_quads_rendered,1,22488,22488,22488,22488,0,0,240ed10b,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,things_final,1,27,27,27,27,0,0,240ed10b,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,behavior_pass,1,1,1,1,1,0,0,240ed10b,1
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,hit_test_heap_fixed_pass,1,0,0,0,0,0,0,14c85783,0
"desmume","bench-modern",3,124,"dffa0a44a2f0a6a9ccc5dcde663a8d75cd35c19e52edc9074760d62cf4dc8f4c",706560,PPBENCH,bench-modern,overall_pass,1,0,0,0,0,0,0,240ed10b,0
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,touch_create_and_drag,225,2310952,10270,103,140824,0,0,d8635f64,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test,600,1110929,1851,1352,4062,0,0,d82df0ac,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,physics_step,240,43655623,181898,137773,267707,558566,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_frame,240,89939753,374748,41413,420939,558566,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_begin,240,240603,1002,1002,1003,558566,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_canvas,240,89589677,373290,39950,419476,558566,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_end,240,23429,97,83,103,558566,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_total,240,133740687,557252,183134,559401,558566,228,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","bench-improved",1,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,touch_create_and_drag,225,2310952,10270,103,140824,0,0,d8635f64,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test,600,1110929,1851,1352,4062,0,0,d82df0ac,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,physics_step,240,43655623,181898,137773,267707,558566,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_frame,240,89939753,374748,41413,420939,558566,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_begin,240,240603,1002,1002,1003,558566,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_canvas,240,89589677,373290,39950,419476,558566,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_end,240,23429,97,83,103,558566,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_total,240,133740687,557252,183134,559401,558566,228,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","bench-improved",2,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,benchmark_started,1,1,1,1,1,0,0,00000000,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,file_output_ready,1,0,0,0,0,0,0,00000000,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,timer_read_overhead_ticks,1,13,13,13,13,0,0,00000000,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_things_created,1,27,27,27,27,0,0,d8635f64,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_x,1,2995,2995,2995,2995,0,0,d8635f64,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,scene_position_sum_y,1,1943,1943,1943,1943,0,0,d8635f64,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_delta_bytes,1,0,0,0,0,0,0,d82df0ac,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,touch_create_and_drag,225,2310952,10270,103,140824,0,0,d8635f64,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test,600,1110929,1851,1352,4062,0,0,d82df0ac,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,physics_step,240,43655623,181898,137773,267707,558566,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_frame,240,89939753,374748,41413,420939,558566,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_begin,240,240603,1002,1002,1003,558566,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_canvas,240,89589677,373290,39950,419476,558566,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,render_end,240,23429,97,83,103,558566,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_total,240,133740687,557252,183134,559401,558566,228,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_1pct_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,frame_over_2x_count,1,0,0,0,0,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,visible_things_rendered,1,5166,5166,5166,5166,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,line_quads_rendered,1,22549,22549,22549,22549,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,things_final,1,27,27,27,27,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,behavior_pass,1,1,1,1,1,0,0,8c4d9050,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,hit_test_heap_fixed_pass,1,1,1,1,1,0,0,d82df0ac,1
"desmume","bench-improved",3,124,"bb796e6f81fa51cb6edc2a23f08f000a1fd025b6889d37d6b4d95cf8a071f9bb",737280,PPBENCH,bench-improved,overall_pass,1,1,1,1,1,0,0,8c4d9050,1
